,agencyId,id,propertyDetailsUrl,agencyName,agencyProfilePageUrl,agent,bathrooms,bedrooms,carspaces,postcode,propertyType,result,state,streetName,streetNumber,streetType,suburb,geoLocation.latitude,geoLocation.longitude,unitNumber,price
83,4339,2018060338,https://www.domain.com.au/148-doncaster-road-balwyn-north-vic-3104-2018060338,Fletchers Balwyn North,https://www.domain.com.au/real-estate-agencies/fletchersbalwynnorth-4339,Fletchers Balwyn North,3.0,4,4.0,3104,House,AUSN,Vic,Doncaster,148,Rd,Balwyn North,-37.7944244,145.0798771,,
84,36453,2018062479,https://www.domain.com.au/2-176-doncaster-road-balwyn-north-vic-3104-2018062479,Jellis Craig Balwyn,https://www.domain.com.au/real-estate-agencies/jelliscraigbalwyn-36453,Jellis Craig Balwyn,1.0,2,1.0,3104,Unit,AUSN,Vic,Doncaster,176,Rd,Balwyn North,-37.7947994,145.0828747,2,
85,31019,2018062378,https://www.domain.com.au/23-lemon-road-balwyn-north-vic-3104-2018062378,Marshall White Balwyn,https://www.domain.com.au/real-estate-agencies/marshallwhitebalwyn-31019,Marshall White - GlenHolm,2.0,4,2.0,3104,House,AUPI,Vic,Lemon,23,Rd,Balwyn North,-37.7929591,145.1027354,,
86,28157,2018063053,https://www.domain.com.au/8a-the-moor-balwyn-north-vic-3104-2018063053,Ray White Balwyn,https://www.domain.com.au/real-estate-agencies/raywhitebalwyn-28157,RW Balwyn,3.0,4,2.0,3104,Townhouse,AUPN,Vic,The Moor,8a,,Balwyn North,-37.7920751,145.0733074,,
87,3714,2018065048,https://www.domain.com.au/117-winfield-road-balwyn-north-vic-3104-2018065048,RT Edgar Boroondara,https://www.domain.com.au/real-estate-agencies/rtedgarboroondara-3714,RT Edgar Boroondara,3.0,4,2.0,3104,House,AUSP,Vic,Winfield,117,Rd,Balwyn North,-37.7910732,145.1028189,,
88,18680,2017983990,https://www.domain.com.au/14-bernard-street-balwyn-north-vic-3104-2017983990,Jellis Craig Doncaster,https://www.domain.com.au/real-estate-agencies/jelliscraigdoncaster-18680,Jellis Craig Doncaster,1.0,3,2.0,3104,House,PTSD,Vic,Bernard,14,St,Balwyn North,-37.7870765,145.0798125,,
89,161,2017918765,https://www.domain.com.au/4-5-maud-street-balwyn-north-vic-3104-2017918765,Noel Jones Real Estate Balwyn,https://www.domain.com.au/real-estate-agencies/noeljonesrealestatebalwyn-161,Noel Jones Balwyn,1.0,2,1.0,3104,Unit,PTSD,Vic,Maud,5,St,Balwyn North,-37.7939108,145.0649957,4,
90,28157,2018106725,https://www.domain.com.au/11-sweyn-street-balwyn-north-vic-3104-2018106725,Ray White Balwyn,https://www.domain.com.au/real-estate-agencies/raywhitebalwyn-28157,RW Balwyn,3.0,4,2.0,3104,House,PTSD,Vic,Sweyn,11,St,Balwyn North,-37.7959951,145.1005805,,
91,29371,2017773081,https://www.domain.com.au/15-taurus-street-balwyn-north-vic-3104-2017773081,First National Balwyn North,https://www.domain.com.au/real-estate-agencies/firstnationalbalwynnorth-29371,FN Balwyn North,2.0,4,2.0,3104,House,PTSD,Vic,Taurus,15,St,Balwyn North,-37.7854356,145.0706365,,1615000.0
92,4339,2017992629,https://www.domain.com.au/17-the-moor-balwyn-north-vic-3104-2017992629,Fletchers Balwyn North,https://www.domain.com.au/real-estate-agencies/fletchersbalwynnorth-4339,Fletchers Balwyn North,2.0,4,2.0,3104,House,PTSD,Vic,The Moor,17,,Balwyn North,-37.7915956,145.0741043,,
93,6525,2018018107,https://www.domain.com.au/6-tuxen-street-balwyn-north-vic-3104-2018018107, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,Fellowship Kew,2.0,4,4.0,3104,House,PTSD,Vic,Tuxen,6,St,Balwyn North,-37.7953232,145.0859952,,3445000.0
94,6525,2018023697,https://www.domain.com.au/45-ursa-street-balwyn-north-vic-3104-2018023697, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,Fellowship Kew,1.0,3,2.0,3104,House,PTSD,Vic,Ursa,45,St,Balwyn North,-37.7844173,145.0759998,,
95,34539,2017865906,https://www.domain.com.au/9-crow-baranduda-vic-3691-2017865906,Get Leased & Get Sold Properties,https://www.domain.com.au/real-estate-agencies/getleasedgetsoldproperties-34539,Get Leased & Get Sold Properties,2.0,3,4.0,3691,House,PTSD,Vic,Crow,9,,Baranduda,-36.1770561,146.9381117,,520000.0
96,8537,2018075471,https://www.domain.com.au/50-lochiel-road-barwite-vic-3722-2018075471,Team Canavan Ray White Mansfield,https://www.domain.com.au/real-estate-agencies/teamcanavanraywhitemansfield-8537,Team Canavan Ray White Mansfield,2.0,4,6.0,3722,House,PTSD,Vic,Lochiel,50,Rd,Barwite,-36.9779028,146.2066148,,1245000.0
97,8547,2018101372,https://www.domain.com.au/2-cerberus-road-baxter-vic-3911-2018101372,OBrien Real Estate Frankston,https://www.domain.com.au/real-estate-agencies/obrienrealestatefrankston-8547,O'Brien Real Estate,1.0,3,1.0,3911,House,PTSD,Vic,Cerberus,2,Rd,Baxter,-38.1947386,145.146745,,
98,18330,2018035314,https://www.domain.com.au/9-woodman-avenue-bayles-vic-3981-2018035314,Harcourts Pakenham,https://www.domain.com.au/real-estate-agencies/harcourtspakenham-18330,HAR Pakenham,2.0,3,5.0,3981,House,PTSD,Vic,Woodman,9,Av,Bayles,-38.1768219,145.5706216,,740000.0
99,18311,2017865161,https://www.domain.com.au/1-apple-grove-bayswater-vic-3153-2017865161,Professionals Wantirna ,https://www.domain.com.au/real-estate-agencies/professionalswantirna-18311,Professionals wantirna,1.0,3,2.0,3153,House,PTSD,Vic,Apple,1,Gr,Bayswater,-37.8429543,145.2398612,,695000.0
100,34205,2018049125,https://www.domain.com.au/3-7-highmoor-avenue-bayswater-vic-3153-2018049125,Bellman Real Estate,https://www.domain.com.au/real-estate-agencies/bellmanrealestate-34205,Bellman Real Estate,1.0,2,1.0,3153,Townhouse,PTSD,Vic,Highmoor,7,Av,Bayswater,-37.843019,145.2647,3,602000.0
101,30597,2018038431,https://www.domain.com.au/2-7-myrtle-street-bayswater-vic-3153-2018038431,OBrien Real Estate Wantirna,https://www.domain.com.au/real-estate-agencies/obrienrealestatewantirna-30597,OBrien Real Estate Wantirna,2.0,3,2.0,3153,Townhouse,PTSD,Vic,Myrtle,7,St,Bayswater,-37.84347,145.262552,2,732500.0
102,4877,2018058134,https://www.domain.com.au/46-greenhill-road-bayswater-north-vic-3153-2018058134,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,Philip Webb Ringwood,1.0,3,2.0,3153,House,AUSD,Vic,Greenhill,46,Rd,Bayswater North,-37.8263668,145.2655252,,
103,23879,2018069796,https://www.domain.com.au/1-3-white-avenue-bayswater-north-vic-3153-2018069796,Ray White Bayswater,https://www.domain.com.au/real-estate-agencies/raywhitebayswater-23879,RW Bayswater,2.0,3,2.0,3153,Townhouse,AUSD,Vic,White,3,Av,Bayswater North,-37.8350417,145.2766804,1,760000.0
104,12114,2018040094,https://www.domain.com.au/14-dunlop-avenue-bayswater-north-vic-3153-2018040094,Barry Plant Heathmont & Ringwood,https://www.domain.com.au/real-estate-agencies/barryplantheathmontringwood-12114,BP Heathmont & Ringwood,1.0,3,2.0,3153,House,PTSD,Vic,Dunlop,14,Av,Bayswater North,-37.8192282,145.267684,,855000.0
105,30597,2018079712,https://www.domain.com.au/4-1-3-elmhurst-road-bayswater-north-vic-3153-2018079712,OBrien Real Estate Wantirna,https://www.domain.com.au/real-estate-agencies/obrienrealestatewantirna-30597,OBrien Real Estate Wantirna,1.0,3,1.0,3153,House,PTSD,Vic,Elmhurst,1-3,Rd,Bayswater North,-37.834524,145.269307,4,665000.0
106,8709,2018051954,https://www.domain.com.au/286-beaconsfield-emerald-road-beaconsfield-vic-3807-2018051954,Peake Real Estate,https://www.domain.com.au/real-estate-agencies/peakerealestate-8709,Peake Real Estate,2.0,4,2.0,3807,House,PTSD,Vic,Beaconsfield-Emerald,286,Rd,Beaconsfield,-38.0226247,145.3842317,,910000.0
107,18278,2018038814,https://www.domain.com.au/26-carlisle-drive-beaconsfield-vic-3807-2018038814,Barry Plant Pakenham,https://www.domain.com.au/real-estate-agencies/barryplantpakenham-18278,Barry Plant Pakenham,2.0,5,3.0,3807,House,PTSD,Vic,Carlisle,26,Dr,Beaconsfield,-38.05737450000001,145.3825024,,1237015.0
108,8709,2018017227,https://www.domain.com.au/416-rix-road-beaconsfield-vic-3807-2018017227,Peake Real Estate,https://www.domain.com.au/real-estate-agencies/peakerealestate-8709,Peake Real Estate,2.0,4,2.0,3807,House,PTSD,Vic,Rix,416,Rd,Beaconsfield,-38.065506,145.3860456,,785000.0
109,17479,2018064710,https://www.domain.com.au/74-beaconsfield-emerald-road-beaconsfield-upper-vic-3808-2018064710,Barry Plant Berwick ( Sales ),https://www.domain.com.au/real-estate-agencies/barryplantberwicksales-17479,Barry Plant Berwick,3.0,5,8.0,3808,House,PTSD,Vic,Beaconsfield-Emerald,74,Rd,Beaconsfield Upper,-37.9904834,145.4350908,,2100000.0
110,3913,2018068062,https://www.domain.com.au/1-cherbourg-avenue-beaumaris-vic-3193-2018068062,Hodges Real Estate Beaumaris,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebeaumaris-3913,Hodges Beaumaris,2.0,3,2.0,3193,House,AUSD,Vic,Cherbourg,1,Av,Beaumaris,-37.9741784,145.0462583,,1707000.0
111,3913,2018050671,https://www.domain.com.au/82-haydens-road-beaumaris-vic-3193-2018050671,Hodges Real Estate Beaumaris,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebeaumaris-3913,Hodges Beaumaris,1.0,3,3.0,3193,House,AUVB,Vic,Haydens,82,Rd,Beaumaris,-37.9801706,145.0297661,,1900000.0
112,3913,2018055824,https://www.domain.com.au/40-tramway-parade-beaumaris-vic-3193-2018055824,Hodges Real Estate Beaumaris,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebeaumaris-3913,Hodges Beaumaris,3.0,3,3.0,3193,House,AUSD,Vic,Tramway,40,Pde,Beaumaris,-37.9926954,145.0398419,,
113,3937,2017987423,https://www.domain.com.au/5-folkestone-crescent-beaumaris-vic-3193-2017987423,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,Buxton Mentone,2.0,5,2.0,3193,House,PTSD,Vic,Folkestone,5,Cr,Beaumaris,-37.9823837,145.0466029,,
114,6983,2017957077,https://www.domain.com.au/12-last-street-beechworth-vic-3747-2017957077,Wodonga Real Estate Best Agents,https://www.domain.com.au/real-estate-agencies/wodongarealestatebestagents-6983,Wodonga Real Estate Best Agents,2.0,4,3.0,3747,House,PTSD,Vic,Last,12,St,Beechworth,-36.3576029,146.6836773,,
115,34505,2017895612,https://www.domain.com.au/48-alicia-street-bell-park-vic-3215-2017895612,Luke Bennett Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/lukebennettrealestateptyltd-34505,Luke Bennett Real Estate Pty Ltd,1.0,3,1.0,3215,House,PTSD,Vic,Alicia,48,St,Bell Park,-38.1068655,144.3383249,,480000.0
116,26155,2017942534,https://www.domain.com.au/3-devlin-court-bell-park-vic-3215-2017942534,Harcourts North Geelong,https://www.domain.com.au/real-estate-agencies/harcourtsnorthgeelong-26155,HAR North Geelong,2.0,4,3.0,3215,House,PTSD,Vic,Devlin,3,Ct,Bell Park,-38.1053254,144.3376418,,710000.0
117,5797,2017943573,https://www.domain.com.au/62-mcclelland-street-bell-park-vic-3215-2017943573,McGrath Geelong | Newtown,https://www.domain.com.au/real-estate-agencies/mcgrathgeelongnewtown-5797,McGrath Geelong ; Newtown,1.0,4,1.0,3215,House,PTSD,Vic,McClelland,62,St,Bell Park,-38.1121294,144.3373429,,
118,27926,2017984679,https://www.domain.com.au/32-quinn-street-bell-post-hill-vic-3215-2017984679,Hayeswinckle Newtown,https://www.domain.com.au/real-estate-agencies/hayeswincklenewtown-27926,Hayeswinckle Newtown,3.0,4,2.0,3215,House,PTSD,Vic,Quinn,32,St,Bell Post Hill,-38.0911545,144.3260934,,1000000.0
119,16985,2018002037,https://www.domain.com.au/4-36-rollins-road-bell-post-hill-vic-3215-2018002037,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,Buxton - Highton,1.0,1,1.0,3215,Unit,PTSD,Vic,Rollins,36,Rd,Bell Post Hill,-38.1029131,144.3226783,4,
120,4724,2018068949,https://www.domain.com.au/16-davidson-street-bellfield-vic-3081-2018068949,Nelson Alexander Preston,https://www.domain.com.au/real-estate-agencies/nelsonalexanderpreston-4724,Nelson Alexander Preston,2.0,4,2.0,3081,House,AUSD,Vic,Davidson,16,St,Bellfield,-37.752247,145.0366985,,1140000.0
121,15501,2017930775,https://www.domain.com.au/58-wimpole-crescent-bellfield-vic-3081-2017930775,Nelson Alexander Ivanhoe,https://www.domain.com.au/real-estate-agencies/nelsonalexanderivanhoe-15501,Nelson Alexander Ivanhoe,1.0,3,2.0,3081,House,PTSD,Vic,Wimpole,58,Cr,Bellfield,-37.7502332,145.0331246,,860000.0
122,27202,2017900652,https://www.domain.com.au/10-17-colac-grove-belmont-vic-3216-2017900652,Victoria Real Estate Agency Pty Ltd,https://www.domain.com.au/real-estate-agencies/victoriarealestateagencyptyltd-27202,Victoria Real Estate Agency Pty Ltd,1.0,2,1.0,3216,Unit,PTSD,Vic,Colac,17,Gr,Belmont,-38.1871358,144.3274829,10,462000.0
123,16985,2018060092,https://www.domain.com.au/11-dorr-court-belmont-vic-3216-2018060092,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,Buxton - Highton,2.0,3,2.0,3216,House,PTSD,Vic,Dorr,11,Ct,Belmont,-38.190502,144.3468433,,925000.0
124,16985,2018068185,https://www.domain.com.au/105-francis-street-belmont-vic-3216-2018068185,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,Buxton - Highton,1.0,2,1.0,3216,House,PTSD,Vic,Francis,105,St,Belmont,-38.1821919,144.3479322,,579000.0
125,11825,2018061706,https://www.domain.com.au/120-mount-pleasant-road-belmont-vic-3216-2018061706,Gartland,https://www.domain.com.au/real-estate-agencies/gartland-11825,Gartland Property,1.0,3,1.0,3216,House,PTSD,Vic,Mt Pleasant,120,Rd,Belmont,-38.1695003,144.3353149,,
126,35120,2018054558,https://www.domain.com.au/112-settlement-road-belmont-vic-3216-2018054558,Geelong Real Estate Co.,https://www.domain.com.au/real-estate-agencies/geelongrealestateco-35120,Geelong Real Estate Co,2.0,3,1.0,3216,House,PTSD,Vic,Settlement,112,Rd,Belmont,-38.1815637,144.3401182,,663000.0
127,16985,2017900277,https://www.domain.com.au/2-41-the-avenue-belmont-vic-3216-2017900277,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,Buxton - Highton,2.0,2,2.0,3216,Townhouse,PTSD,Vic,The Avenue,41,,Belmont,-38.1697572,144.331804,2,635000.0
128,18426,2018042365,https://www.domain.com.au/5-52-torquay-road-belmont-vic-3216-2018042365,Ray White Highton,https://www.domain.com.au/real-estate-agencies/raywhitehighton-18426,Ray White Highton,1.0,2,1.0,3216,Unit,PTSD,Vic,Torquay,52,Rd,Belmont,-38.1842419,144.3455167,5,575000.0
129,18426,2018059952,https://www.domain.com.au/70-apex-avenue-belmont-vic-3216-2018059952,Ray White Highton,https://www.domain.com.au/real-estate-agencies/raywhitehighton-18426,Ray White Highton,1.0,3,1.0,3216,House,AUVB,Vic,Apex,70,Av,Belmont,-38.1806702,144.3283346,,
130,6500,2018063039,https://www.domain.com.au/8-apex-avenue-belmont-vic-3216-2018063039,Barry Plant Highton,https://www.domain.com.au/real-estate-agencies/barryplanthighton-6500,BP Real Estate Highton,1.0,4,1.0,3216,House,AUPI,Vic,Apex,8,Av,Belmont,-38.1814784,144.3344517,,
131,17234,2018042715,https://www.domain.com.au/13-church-street-belmont-vic-3216-2018042715,Whitford,https://www.domain.com.au/real-estate-agencies/whitford-17234,Whitford,1.0,3,2.0,3216,House,AUWD,Vic,Church,13,St,Belmont,-38.1722392,144.3442599,,
132,12185,2018069067,https://www.domain.com.au/28-helena-street-belmont-vic-3216-2018069067,Maxwell Collins Real Estate,https://www.domain.com.au/real-estate-agencies/maxwellcollins,Maxwell Collins Real Estate,1.0,3,2.0,3216,House,AUVB,Vic,Helena,28,St,Belmont,-38.176172,144.3248127,,
133,16985,2017918972,https://www.domain.com.au/2-19-the-avenue-belmont-vic-3216-2017918972,Buxton Highton,https://www.domain.com.au/real-estate-agencies/buxtonhighton-16985,Buxton - Highton,2.0,4,2.0,3216,Townhouse,AUWD,Vic,The Avenue,19,,Belmont,-38.1713195,144.3333296,2,
134,6500,2018070402,https://www.domain.com.au/property-profile/20-wyuna-parade-belmont-vic-3216,Barry Plant Highton,https://www.domain.com.au/real-estate-agencies/barryplanthighton-6500,BP Real Estate Highton,1.0,3,1.0,3216,House,AUWD,Vic,Wyuna,20,Pde,Belmont,-38.1734512,144.3483592,,
135,18940,2017848343,https://www.domain.com.au/4-alexander-gray-lane-benalla-vic-3672-2017848343,Ray White Benalla,https://www.domain.com.au/real-estate-agencies/raywhitebenalla-18940,Ray White Benalla,2.0,4,4.0,3672,House,PTSD,Vic,Alexander Gray,4,La,Benalla,-36.5633895,145.977327,,
136,4596,2018045267,https://www.domain.com.au/18-buckley-street-bendigo-vic-3550-2018045267,DCK Real Estate,https://www.domain.com.au/real-estate-agencies/dckrealestate-4596,DCK Real Estate,1.0,3,2.0,3550,House,AUPI,Vic,Buckley,18,St,Bendigo,-36.747169,144.2671712,,
137,18492,2018047020,https://www.domain.com.au/13b-delhi-st-bentleigh-vic-3204-2018047020,Nick Johnstone Real Estate,https://www.domain.com.au/real-estate-agencies/nickjohnstonerealestate-18492,Nick Johnstone,3.0,4,2.0,3204,Townhouse,AUPI,Vic,Delhi,13b,St,Bentleigh,-37.925472,145.0480025,,
138,30117,2018061412,https://www.domain.com.au/10-godfrey-street-bentleigh-vic-3204-2018061412,Jellis Craig Bentleigh,https://www.domain.com.au/real-estate-agencies/jelliscraigbentleigh-30117,Jellis Craig Bentleigh,1.0,3,3.0,3204,House,AUSD,Vic,Godfrey,10,St,Bentleigh,-37.9139479,145.0406816,,1855000.0
139,3811,2018063979,https://www.domain.com.au/1-19-hobart-street-bentleigh-vic-3204-2018063979,Buxton Real Estate Bentleigh,https://www.domain.com.au/real-estate-agencies/buxtonrealestatebentleigh-3811,Buxton Bentleigh,1.0,2,1.0,3204,House,AUSD,Vic,Hobart,19,St,Bentleigh,-37.9250491,145.0456024,1,997000.0
140,30117,2018062123,https://www.domain.com.au/3b-benina-street-bentleigh-east-vic-3165-2018062123,Jellis Craig Bentleigh,https://www.domain.com.au/real-estate-agencies/jelliscraigbentleigh-30117,Jellis Craig Bentleigh,2.0,3,2.0,3165,Townhouse,AUSD,Vic,Benina,3B,St,Bentleigh East,-37.92355939999999,145.0595234,,1325000.0
141,30117,2018062807,https://www.domain.com.au/2-1-david-street-bentleigh-east-vic-3165-2018062807,Jellis Craig Bentleigh,https://www.domain.com.au/real-estate-agencies/jelliscraigbentleigh-30117,Jellis Craig Bentleigh,2.0,3,2.0,3165,Unit,AUSD,Vic,David,1,St,Bentleigh East,-37.9241884,145.0510671,2,1335000.0
142,30997,2018059786,https://www.domain.com.au/66-elizabeth-street-bentleigh-east-vic-3165-2018059786,    Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-30997,Gary Peer,3.0,5,2.0,3165,House,AUSN,Vic,Elizabeth,66,St,Bentleigh East,-37.9236117,145.0575529,,
143,30117,2018063245,https://www.domain.com.au/2-31-george-street-bentleigh-east-vic-3165-2018063245,Jellis Craig Bentleigh,https://www.domain.com.au/real-estate-agencies/jelliscraigbentleigh-30117,Jellis Craig Bentleigh,2.0,3,2.0,3165,Unit,AUSD,Vic,George,31,St,Bentleigh East,-37.9091309,145.0589647,2,1135000.0
144,12122,2018066923,https://www.domain.com.au/2-rochford-street-bentleigh-east-vic-3165-2018066923,Ray White Oakleigh,https://www.domain.com.au/real-estate-agencies/raywhiteoakleigh-12122,RW Oakleigh,1.0,3,2.0,3165,House,AUSD,Vic,Rochford,2,St,Bentleigh East,-37.9088729,145.0579943,,1740000.0
145,17435,2017683802,https://www.domain.com.au/219-801-centre-road-bentleigh-east-vic-3165-2017683802,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,Marshall White - GlenHolm,2.0,2,2.0,3165,Unit,PTSD,Vic,Centre,795-801,Rd,Bentleigh East,-37.9210648,145.0596081,219,
146,31114,2018051938,https://www.domain.com.au/36-innes-court-berwick-vic-3806-2018051938,Ray White Berwick,https://www.domain.com.au/real-estate-agencies/raywhiteberwick-31114,Ray White Berwick,2.0,3,2.0,3806,House,AUSD,Vic,Innes,36,Ct,Berwick,-38.05219820000001,145.3577544,,623000.0
147,17479,2018070035,https://www.domain.com.au/7-balmain-drive-berwick-vic-3806-2018070035,Barry Plant Berwick ( Sales ),https://www.domain.com.au/real-estate-agencies/barryplantberwicksales-17479,Barry Plant Berwick,2.0,4,2.0,3806,House,PTSD,Vic,Balmain,7,Dr,Berwick,-38.0220825,145.3392791,,805000.0
148,17479,2018050415,https://www.domain.com.au/14-carabott-place-berwick-vic-3806-2018050415,Barry Plant Berwick ( Sales ),https://www.domain.com.au/real-estate-agencies/barryplantberwicksales-17479,Barry Plant Berwick,2.0,3,1.0,3806,House,PTSD,Vic,Carabott,14,Pl,Berwick,-38.0502169,145.3288007,,640000.0
